locus_tag	ftype	length_bp	gene	EC_number	COG	product
ODBLAICG_01224	gene	1113				
ODBLAICG_01224	CDS	1113				hypothetical protein
ODBLAICG_01225	gene	2040	ligA			
ODBLAICG_01225	CDS	2040	ligA	6.5.1.2	COG0272	DNA ligase
ODBLAICG_01226	gene	2271	pcrA			
ODBLAICG_01226	CDS	2271	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
ODBLAICG_01227	gene	1173	purK_1			
ODBLAICG_01227	CDS	1173	purK_1	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
ODBLAICG_01228	gene	588	xpt			
ODBLAICG_01228	CDS	588	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
ODBLAICG_01229	gene	615	lytG_1			
ODBLAICG_01229	CDS	615	lytG_1	3.2.1.-	COG1705	Exo-glucosaminidase LytG
ODBLAICG_01230	gene	774	budC			
ODBLAICG_01230	CDS	774	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
ODBLAICG_01231	gene	1104				
ODBLAICG_01231	CDS	1104				hypothetical protein
ODBLAICG_01232	gene	396	rpsI			
ODBLAICG_01232	CDS	396	rpsI		COG0103	30S ribosomal protein S9
ODBLAICG_01233	gene	444	rplM			
ODBLAICG_01233	CDS	444	rplM			50S ribosomal protein L13
ODBLAICG_01234	gene	777	truA			
ODBLAICG_01234	CDS	777	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
ODBLAICG_01235	gene	804	ecfT			
ODBLAICG_01235	CDS	804	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
ODBLAICG_01236	gene	867	ecfA2			
ODBLAICG_01236	CDS	867	ecfA2	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA2
ODBLAICG_01237	gene	837	ecfA1_1			
ODBLAICG_01237	CDS	837	ecfA1_1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
ODBLAICG_01238	gene	381	rplQ			
ODBLAICG_01238	CDS	381	rplQ			50S ribosomal protein L17
ODBLAICG_01239	gene	945	rpoA			
ODBLAICG_01239	CDS	945	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
ODBLAICG_01240	gene	390	rpsK			
ODBLAICG_01240	CDS	390	rpsK			30S ribosomal protein S11
ODBLAICG_01241	gene	366	rpsM			
ODBLAICG_01241	CDS	366	rpsM		COG0099	30S ribosomal protein S13
ODBLAICG_01242	gene	117	rpmJ			
ODBLAICG_01242	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
ODBLAICG_01243	gene	219	infA			
ODBLAICG_01243	CDS	219	infA			Translation initiation factor IF-1
ODBLAICG_01244	gene	660	adk			
ODBLAICG_01244	CDS	660	adk	2.7.4.3		Adenylate kinase
ODBLAICG_01245	gene	1299	secY			
ODBLAICG_01245	CDS	1299	secY			Protein translocase subunit SecY
ODBLAICG_01246	gene	435	rplO			
ODBLAICG_01246	CDS	435	rplO			50S ribosomal protein L15
ODBLAICG_01247	gene	183	rpmD			
ODBLAICG_01247	CDS	183	rpmD			50S ribosomal protein L30
ODBLAICG_01248	gene	510	rpsE			
ODBLAICG_01248	CDS	510	rpsE		COG0098	30S ribosomal protein S5
ODBLAICG_01249	gene	357	rplR			
ODBLAICG_01249	CDS	357	rplR			50S ribosomal protein L18
ODBLAICG_01250	gene	537	rplF			
ODBLAICG_01250	CDS	537	rplF		COG0097	50S ribosomal protein L6
ODBLAICG_01251	gene	399	rpsH			
ODBLAICG_01251	CDS	399	rpsH		COG0096	30S ribosomal protein S8
ODBLAICG_01252	gene	186	rpsZ			
ODBLAICG_01252	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
ODBLAICG_01253	gene	543	rplE			
ODBLAICG_01253	CDS	543	rplE		COG0094	50S ribosomal protein L5
ODBLAICG_01254	gene	309	rplX			
ODBLAICG_01254	CDS	309	rplX			50S ribosomal protein L24
ODBLAICG_01255	gene	369	rplN			
ODBLAICG_01255	CDS	369	rplN		COG0093	50S ribosomal protein L14
ODBLAICG_01256	gene	267	rpsQ			
ODBLAICG_01256	CDS	267	rpsQ			30S ribosomal protein S17
ODBLAICG_01257	gene	207	rpmC			
ODBLAICG_01257	CDS	207	rpmC			50S ribosomal protein L29
ODBLAICG_01258	gene	435	rplP			
ODBLAICG_01258	CDS	435	rplP		COG0197	50S ribosomal protein L16
ODBLAICG_01259	gene	660	rpsC			
ODBLAICG_01259	CDS	660	rpsC		COG0092	30S ribosomal protein S3
ODBLAICG_01260	gene	348	rplV			
ODBLAICG_01260	CDS	348	rplV		COG0091	50S ribosomal protein L22
ODBLAICG_01261	gene	282	rpsS			
ODBLAICG_01261	CDS	282	rpsS		COG0185	30S ribosomal protein S19
ODBLAICG_01262	gene	846	rplB			
ODBLAICG_01262	CDS	846	rplB			50S ribosomal protein L2
ODBLAICG_01263	gene	294	rplW			
ODBLAICG_01263	CDS	294	rplW		COG0089	50S ribosomal protein L23
ODBLAICG_01264	gene	624	rplD			
ODBLAICG_01264	CDS	624	rplD		COG0088	50S ribosomal protein L4
ODBLAICG_01265	gene	663	rplC			
ODBLAICG_01265	CDS	663	rplC		COG0087	50S ribosomal protein L3
ODBLAICG_01266	gene	309	rpsJ			
ODBLAICG_01266	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
ODBLAICG_01267	gene	2085	fus			
ODBLAICG_01267	CDS	2085	fus			Elongation factor G
ODBLAICG_01268	gene	471	rpsG			
ODBLAICG_01268	CDS	471	rpsG		COG0049	30S ribosomal protein S7
ODBLAICG_01269	gene	414	rpsL			
ODBLAICG_01269	CDS	414	rpsL		COG0048	30S ribosomal protein S12
ODBLAICG_01270	gene	666	comC			
ODBLAICG_01270	CDS	666	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
ODBLAICG_01271	gene	1176				
ODBLAICG_01271	CDS	1176				hypothetical protein
ODBLAICG_01272	gene	729				
ODBLAICG_01272	CDS	729		2.4.2.-	COG2071	Putative glutamine amidotransferase
ODBLAICG_01273	gene	1287				
ODBLAICG_01273	CDS	1287				ISL3 family transposase ISL3
ODBLAICG_01274	gene	3648	rpoC			
ODBLAICG_01274	CDS	3648	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
ODBLAICG_01275	gene	3573	rpoB			
ODBLAICG_01275	CDS	3573	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
ODBLAICG_01276	gene	594				
ODBLAICG_01276	CDS	594				hypothetical protein
ODBLAICG_01277	gene	2505	clpC_1			
ODBLAICG_01277	CDS	2505	clpC_1		COG0542	Negative regulator of genetic competence ClpC/MecB
ODBLAICG_01278	gene	471	ctsR			
ODBLAICG_01278	CDS	471	ctsR		COG4463	Transcriptional regulator CtsR
ODBLAICG_01279	gene	1020	adhA_1			
ODBLAICG_01279	CDS	1020	adhA_1	1.1.1.1		Alcohol dehydrogenase 1
ODBLAICG_01280	gene	717				
ODBLAICG_01280	CDS	717				hypothetical protein
ODBLAICG_01281	gene	666				
ODBLAICG_01281	CDS	666				hypothetical protein
ODBLAICG_01282	gene	279	maa_2			
ODBLAICG_01282	CDS	279	maa_2	2.3.1.79	COG0110	Maltose O-acetyltransferase
ODBLAICG_01283	gene	1164				
ODBLAICG_01283	CDS	1164				IS200/IS605 family transposase ISLhe65
ODBLAICG_01284	gene	267				
ODBLAICG_01284	CDS	267				hypothetical protein
ODBLAICG_01285	gene	426				
ODBLAICG_01285	CDS	426				hypothetical protein
ODBLAICG_01286	gene	504				
ODBLAICG_01286	CDS	504				hypothetical protein
ODBLAICG_01287	gene	258				
ODBLAICG_01287	CDS	258				hypothetical protein
ODBLAICG_01288	gene	216				
ODBLAICG_01288	CDS	216				hypothetical protein
ODBLAICG_01289	gene	831	uppP			
ODBLAICG_01289	CDS	831	uppP	3.6.1.27		Undecaprenyl-diphosphatase
ODBLAICG_01290	gene	396				
ODBLAICG_01290	CDS	396		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
ODBLAICG_01291	gene	171	hdhA			
ODBLAICG_01291	CDS	171	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
ODBLAICG_01292	gene	77				
ODBLAICG_01292	tRNA	77				tRNA-Pro(cgg)
ODBLAICG_01293	gene	74				
ODBLAICG_01293	tRNA	74				tRNA-Arg(acg)
ODBLAICG_01294	gene	72				
ODBLAICG_01294	tRNA	72				tRNA-Gly(gcc)
ODBLAICG_01295	gene	85				
ODBLAICG_01295	tRNA	85				tRNA-Leu(tag)
ODBLAICG_01296	gene	75				
ODBLAICG_01296	tRNA	75				tRNA-Val(tac)
ODBLAICG_01297	gene	642				
ODBLAICG_01297	CDS	642		2.7.1.113	COG1428	Deoxyguanosine kinase
ODBLAICG_01298	gene	1491	lysP_1			
ODBLAICG_01298	CDS	1491	lysP_1		COG0833	Lysine-specific permease
ODBLAICG_01299	gene	468				
ODBLAICG_01299	CDS	468				hypothetical protein
ODBLAICG_01300	gene	810				
ODBLAICG_01300	CDS	810				hypothetical protein
ODBLAICG_01301	gene	669				
ODBLAICG_01301	CDS	669				hypothetical protein
ODBLAICG_01302	gene	489				
ODBLAICG_01302	CDS	489				hypothetical protein
ODBLAICG_01303	gene	750				
ODBLAICG_01303	CDS	750				hypothetical protein
ODBLAICG_01304	gene	201	cspLA			
ODBLAICG_01304	CDS	201	cspLA		COG1278	Cold shock-like protein CspLA
ODBLAICG_01305	gene	660	mntR			
ODBLAICG_01305	CDS	660	mntR			HTH-type transcriptional regulator MntR
ODBLAICG_01306	gene	906	czcD			
ODBLAICG_01306	CDS	906	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
ODBLAICG_01307	gene	192				
ODBLAICG_01307	CDS	192				hypothetical protein
ODBLAICG_01308	gene	453				
ODBLAICG_01308	CDS	453				hypothetical protein
ODBLAICG_01309	gene	1251				
ODBLAICG_01309	CDS	1251				IS200/IS605 family transposase ISMmu1
ODBLAICG_01310	gene	444				
ODBLAICG_01310	CDS	444				hypothetical protein
ODBLAICG_01311	gene	684				
ODBLAICG_01311	CDS	684				hypothetical protein
ODBLAICG_01312	gene	477				
ODBLAICG_01312	CDS	477				Putative universal stress protein
ODBLAICG_01313	gene	435	elaA			
ODBLAICG_01313	CDS	435	elaA		COG2153	Protein ElaA
ODBLAICG_01314	gene	1215				
ODBLAICG_01314	CDS	1215				hypothetical protein
ODBLAICG_01315	gene	1833	rnj1			
ODBLAICG_01315	CDS	1833	rnj1	3.1.-.-		Ribonuclease J 1
ODBLAICG_01316	gene	342				
ODBLAICG_01316	CDS	342				hypothetical protein
ODBLAICG_01317	gene	438				
ODBLAICG_01317	CDS	438				hypothetical protein
ODBLAICG_01318	gene	1485	emrY			
ODBLAICG_01318	CDS	1485	emrY			putative multidrug resistance protein EmrY
ODBLAICG_01319	gene	705				
ODBLAICG_01319	CDS	705				hypothetical protein
ODBLAICG_01320	gene	777	araA			
ODBLAICG_01320	CDS	777	araA	5.3.1.4		L-arabinose isomerase
ODBLAICG_01321	gene	885				
ODBLAICG_01321	CDS	885				hypothetical protein
ODBLAICG_01322	gene	76				
ODBLAICG_01322	tRNA	76				tRNA-Asp(gtc)
ODBLAICG_01323	gene	2589	mprF			
ODBLAICG_01323	CDS	2589	mprF	2.3.2.3		Phosphatidylglycerol lysyltransferase
ODBLAICG_01324	gene	585	yajL			
ODBLAICG_01324	CDS	585	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
ODBLAICG_01325	gene	996				
ODBLAICG_01325	CDS	996				hypothetical protein
ODBLAICG_01326	gene	672	tmung			
ODBLAICG_01326	CDS	672	tmung	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
ODBLAICG_01327	gene	1338				
ODBLAICG_01327	CDS	1338				hypothetical protein
ODBLAICG_01328	gene	894	oxyR_1			
ODBLAICG_01328	CDS	894	oxyR_1			Hydrogen peroxide-inducible genes activator
ODBLAICG_01329	gene	1422	yflS			
ODBLAICG_01329	CDS	1422	yflS		COG0471	Putative malate transporter YflS
ODBLAICG_01330	gene	1392	ifcA			
ODBLAICG_01330	CDS	1392	ifcA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
ODBLAICG_01331	gene	1389	fumC			
ODBLAICG_01331	CDS	1389	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
ODBLAICG_01332	gene	366	urdA_2			
ODBLAICG_01332	CDS	366	urdA_2	1.3.99.33	COG0431	Urocanate reductase
ODBLAICG_01333	gene	249				
ODBLAICG_01333	CDS	249				hypothetical protein
ODBLAICG_01334	gene	1359				
ODBLAICG_01334	CDS	1359				hypothetical protein
ODBLAICG_01335	gene	1659	mleS			
ODBLAICG_01335	CDS	1659	mleS	4.1.1.101	COG0281	Malolactic enzyme
ODBLAICG_01336	gene	885	oxyR_2			
ODBLAICG_01336	CDS	885	oxyR_2			Hydrogen peroxide-inducible genes activator
ODBLAICG_01337	gene	699				
ODBLAICG_01337	CDS	699				hypothetical protein
ODBLAICG_01338	gene	348				
ODBLAICG_01338	CDS	348				hypothetical protein
ODBLAICG_01339	gene	198				
ODBLAICG_01339	CDS	198				hypothetical protein
ODBLAICG_01340	gene	588				
ODBLAICG_01340	CDS	588		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
ODBLAICG_01341	gene	1959				
ODBLAICG_01341	CDS	1959				hypothetical protein
ODBLAICG_01342	gene	1035	adhA_2			
ODBLAICG_01342	CDS	1035	adhA_2	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
ODBLAICG_01343	gene	1473	scrB			
ODBLAICG_01343	CDS	1473	scrB	3.2.1.26		Sucrose-6-phosphate hydrolase
ODBLAICG_01344	gene	1377				
ODBLAICG_01344	CDS	1377				hypothetical protein
ODBLAICG_01345	gene	909	hdfR			
ODBLAICG_01345	CDS	909	hdfR			HTH-type transcriptional regulator HdfR
ODBLAICG_01346	gene	870				
ODBLAICG_01346	CDS	870		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
ODBLAICG_01347	gene	606				
ODBLAICG_01347	CDS	606				hypothetical protein
ODBLAICG_01348	gene	171				
ODBLAICG_01348	CDS	171				hypothetical protein
ODBLAICG_01349	gene	1497	yjeM_1			
ODBLAICG_01349	CDS	1497	yjeM_1			Inner membrane transporter YjeM
ODBLAICG_01350	gene	921				
ODBLAICG_01350	CDS	921				hypothetical protein
ODBLAICG_01351	gene	1254	dacA_2			
ODBLAICG_01351	CDS	1254	dacA_2	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
ODBLAICG_01352	gene	549				
ODBLAICG_01352	CDS	549				hypothetical protein
ODBLAICG_01353	gene	825	pgl_2			
ODBLAICG_01353	CDS	825	pgl_2	3.1.1.31	COG2706	6-phosphogluconolactonase
ODBLAICG_01354	gene	588				
ODBLAICG_01354	CDS	588				hypothetical protein
ODBLAICG_01355	gene	312				
ODBLAICG_01355	CDS	312				hypothetical protein
ODBLAICG_01356	gene	2997				
ODBLAICG_01356	CDS	2997				hypothetical protein
ODBLAICG_01357	gene	417	mutT2			
ODBLAICG_01357	CDS	417	mutT2	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 2
ODBLAICG_01358	gene	546				
ODBLAICG_01358	CDS	546				hypothetical protein
ODBLAICG_01359	gene	1437	ribZ_2			
ODBLAICG_01359	CDS	1437	ribZ_2			Riboflavin transporter RibZ
ODBLAICG_01360	gene	756				
ODBLAICG_01360	CDS	756				hypothetical protein
ODBLAICG_01361	gene	216				
ODBLAICG_01361	CDS	216				hypothetical protein
ODBLAICG_01362	gene	729				
ODBLAICG_01362	CDS	729				hypothetical protein
ODBLAICG_01363	gene	234				
ODBLAICG_01363	CDS	234				hypothetical protein
ODBLAICG_01364	gene	477	luxS			
ODBLAICG_01364	CDS	477	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
ODBLAICG_01365	gene	1116				
ODBLAICG_01365	CDS	1116				hypothetical protein
ODBLAICG_01366	gene	1251				
ODBLAICG_01366	CDS	1251				IS200/IS605 family transposase ISMmu1
ODBLAICG_01367	gene	453				
ODBLAICG_01367	CDS	453				hypothetical protein
ODBLAICG_01368	gene	420	yjjG			
ODBLAICG_01368	CDS	420	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
ODBLAICG_01369	gene	252	asnA_1			
ODBLAICG_01369	CDS	252	asnA_1	6.3.1.1	COG2502	Aspartate--ammonia ligase
ODBLAICG_01370	gene	723	asnA_2			
ODBLAICG_01370	CDS	723	asnA_2	6.3.1.1	COG2502	Aspartate--ammonia ligase
ODBLAICG_01371	gene	588	lytG_2			
ODBLAICG_01371	CDS	588	lytG_2	3.2.1.-	COG1705	Exo-glucosaminidase LytG
ODBLAICG_01372	gene	513				
ODBLAICG_01372	CDS	513				hypothetical protein
ODBLAICG_01373	gene	1521	dinB_2			
ODBLAICG_01373	CDS	1521	dinB_2	2.7.7.7		DNA polymerase IV
ODBLAICG_01374	gene	459				
ODBLAICG_01374	CDS	459				hypothetical protein
ODBLAICG_01375	gene	423				
ODBLAICG_01375	CDS	423			COG0789	putative HTH-type transcriptional regulator
ODBLAICG_01376	gene	717	pxpB			
ODBLAICG_01376	CDS	717	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
ODBLAICG_01377	gene	1017	pxpC			
ODBLAICG_01377	CDS	1017	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
ODBLAICG_01378	gene	429	accB_2			
ODBLAICG_01378	CDS	429	accB_2			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
ODBLAICG_01379	gene	1389	accC_2			
ODBLAICG_01379	CDS	1389	accC_2	6.3.4.14	COG0439	Biotin carboxylase
ODBLAICG_01380	gene	750	pxpA			
ODBLAICG_01380	CDS	750	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
ODBLAICG_01381	gene	1212	mntH_1			
ODBLAICG_01381	CDS	1212	mntH_1			Divalent metal cation transporter MntH
ODBLAICG_01382	gene	1170	sotB			
ODBLAICG_01382	CDS	1170	sotB			sugar efflux transporter
ODBLAICG_01383	gene	1332	garB			
ODBLAICG_01383	CDS	1332	garB	1.8.1.16		Glutathione amide reductase
ODBLAICG_01384	gene	315	trxA_2			
ODBLAICG_01384	CDS	315	trxA_2		COG0526	Thioredoxin
ODBLAICG_01385	gene	927				
ODBLAICG_01385	CDS	927				hypothetical protein
ODBLAICG_01386	gene	249				
ODBLAICG_01386	CDS	249				hypothetical protein
ODBLAICG_01387	gene	1353				
ODBLAICG_01387	CDS	1353		5.1.1.21	COG0160	Isoleucine 2-epimerase
ODBLAICG_01388	gene	1455	yhdG_2			
ODBLAICG_01388	CDS	1455	yhdG_2		COG0531	putative amino acid permease YhdG
ODBLAICG_01389	gene	414				
ODBLAICG_01389	CDS	414				hypothetical protein
ODBLAICG_01390	gene	192				
ODBLAICG_01390	CDS	192				hypothetical protein
ODBLAICG_01391	gene	105				
ODBLAICG_01391	CDS	105				hypothetical protein
ODBLAICG_01392	gene	831				
ODBLAICG_01392	CDS	831		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
ODBLAICG_01393	gene	417				
ODBLAICG_01393	CDS	417		2.3.1.-	COG0110	Putative acetyltransferase
ODBLAICG_01394	gene	1383	argH			
ODBLAICG_01394	CDS	1383	argH	4.3.2.1	COG0165	Argininosuccinate lyase
ODBLAICG_01395	gene	1290	argG			
ODBLAICG_01395	CDS	1290	argG	6.3.4.5		Argininosuccinate synthase
ODBLAICG_01396	gene	1878				
ODBLAICG_01396	CDS	1878				hypothetical protein
ODBLAICG_01397	gene	573				
ODBLAICG_01397	CDS	573				hypothetical protein
ODBLAICG_01398	gene	249				
ODBLAICG_01398	CDS	249			COG1136	putative ABC transporter ATP-binding protein
ODBLAICG_01399	gene	954				
ODBLAICG_01399	CDS	954				hypothetical protein
ODBLAICG_01400	gene	468				
ODBLAICG_01400	CDS	468				hypothetical protein
ODBLAICG_01401	gene	1986	macB			
ODBLAICG_01401	CDS	1986	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
ODBLAICG_01402	gene	699				
ODBLAICG_01402	CDS	699				hypothetical protein
ODBLAICG_01403	gene	1668	dxs_2			
ODBLAICG_01403	CDS	1668	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
ODBLAICG_01404	gene	321				
ODBLAICG_01404	CDS	321				hypothetical protein
ODBLAICG_01405	gene	669				
ODBLAICG_01405	CDS	669				hypothetical protein
ODBLAICG_01406	gene	102				
ODBLAICG_01406	CDS	102				hypothetical protein
ODBLAICG_01407	gene	951	IMPDH_1			
ODBLAICG_01407	CDS	951	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
ODBLAICG_01408	gene	321	arsR			
ODBLAICG_01408	CDS	321	arsR		COG0640	Arsenical resistance operon repressor
ODBLAICG_01409	gene	573				
ODBLAICG_01409	CDS	573				hypothetical protein
ODBLAICG_01410	gene	705				
ODBLAICG_01410	CDS	705				hypothetical protein
ODBLAICG_01411	gene	207				
ODBLAICG_01411	CDS	207				hypothetical protein
ODBLAICG_01412	gene	2766	pacL			
ODBLAICG_01412	CDS	2766	pacL	7.2.2.10	COG0474	Calcium-transporting ATPase
ODBLAICG_01413	gene	2343				
ODBLAICG_01413	CDS	2343				hypothetical protein
ODBLAICG_01414	gene	1554	guaA			
ODBLAICG_01414	CDS	1554	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
ODBLAICG_01415	gene	612				
ODBLAICG_01415	CDS	612				hypothetical protein
ODBLAICG_01416	gene	672	mprA			
ODBLAICG_01416	CDS	672	mprA			Response regulator MprA
ODBLAICG_01417	gene	789	sasA_3			
ODBLAICG_01417	CDS	789	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
ODBLAICG_01418	gene	924	coaA			
ODBLAICG_01418	CDS	924	coaA	2.7.1.33	COG1072	Pantothenate kinase
ODBLAICG_01419	gene	552				
ODBLAICG_01419	CDS	552				hypothetical protein
ODBLAICG_01420	gene	2094	ltaS1_1			
ODBLAICG_01420	CDS	2094	ltaS1_1		COG1368	Lipoteichoic acid synthase 1
ODBLAICG_01421	gene	906				
ODBLAICG_01421	CDS	906				hypothetical protein
ODBLAICG_01422	gene	2295	helD_1			
ODBLAICG_01422	CDS	2295	helD_1	3.6.4.12	COG3973	DNA helicase IV
ODBLAICG_01423	gene	657	dedA_2			
ODBLAICG_01423	CDS	657	dedA_2		COG0586	Protein DedA
ODBLAICG_01424	gene	645	gpmA_2			
ODBLAICG_01424	CDS	645	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
ODBLAICG_01425	gene	1278	hflX			
ODBLAICG_01425	CDS	1278	hflX		COG2262	GTPase HflX
ODBLAICG_01426	gene	1110	menC			
ODBLAICG_01426	CDS	1110	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
ODBLAICG_01427	gene	723				
ODBLAICG_01427	CDS	723				hypothetical protein
ODBLAICG_01428	gene	1599	yveA			
ODBLAICG_01428	CDS	1599	yveA		COG0531	Aspartate-proton symporter
ODBLAICG_01429	gene	498	paiA_2			
ODBLAICG_01429	CDS	498	paiA_2	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
ODBLAICG_01430	gene	2712	smc_2			
ODBLAICG_01430	CDS	2712	smc_2			Chromosome partition protein Smc
ODBLAICG_01431	gene	537				
ODBLAICG_01431	CDS	537				hypothetical protein
ODBLAICG_01432	gene	1044				
ODBLAICG_01432	CDS	1044		5.1.3.21	COG2017	Maltose epimerase
ODBLAICG_01433	gene	918				
ODBLAICG_01433	CDS	918				hypothetical protein
ODBLAICG_01434	gene	462				
ODBLAICG_01434	CDS	462				hypothetical protein
ODBLAICG_01435	gene	450	zur			
ODBLAICG_01435	CDS	450	zur		COG0735	Zinc-specific metallo-regulatory protein
ODBLAICG_01436	gene	585	gmk_2			
ODBLAICG_01436	CDS	585	gmk_2	2.7.4.8	COG0194	Guanylate kinase
ODBLAICG_01437	gene	417	ndx1			
ODBLAICG_01437	CDS	417	ndx1	3.6.1.61	COG0494	Diadenosine hexaphosphate hydrolase
ODBLAICG_01438	gene	1389	yhdG_3			
ODBLAICG_01438	CDS	1389	yhdG_3		COG0531	putative amino acid permease YhdG
ODBLAICG_01439	gene	2433	pepX			
ODBLAICG_01439	CDS	2433	pepX	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
ODBLAICG_01440	gene	1251				
ODBLAICG_01440	CDS	1251				IS200/IS605 family transposase ISLjo5
ODBLAICG_01441	gene	456				
ODBLAICG_01441	CDS	456				hypothetical protein
ODBLAICG_01442	gene	942	fpaP			
ODBLAICG_01442	CDS	942	fpaP	3.4.11.5		Proline iminopeptidase
ODBLAICG_01443	gene	639	ppaX			
ODBLAICG_01443	CDS	639	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
ODBLAICG_01444	gene	1737				
ODBLAICG_01444	CDS	1737				hypothetical protein
ODBLAICG_01445	gene	951	nrdF_1			
ODBLAICG_01445	CDS	951	nrdF_1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
ODBLAICG_01446	gene	921				
ODBLAICG_01446	CDS	921				hypothetical protein
ODBLAICG_01447	gene	2166	nrdE2			
ODBLAICG_01447	CDS	2166	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
ODBLAICG_01448	gene	462				
ODBLAICG_01448	CDS	462			COG1780	Putative NrdI-like protein
ODBLAICG_01449	gene	600	yciB			
ODBLAICG_01449	CDS	600	yciB	2.-.-.-	COG1376	Putative L,D-transpeptidase YciB
ODBLAICG_01450	gene	1074	nrnB			
ODBLAICG_01450	CDS	1074	nrnB	3.1.-.-	COG2404	Oligoribonuclease NrnB
ODBLAICG_01451	gene	1545	uup			
ODBLAICG_01451	CDS	1545	uup		COG0488	ABC transporter ATP-binding protein uup
ODBLAICG_01452	gene	993				
ODBLAICG_01452	CDS	993				hypothetical protein
ODBLAICG_01453	gene	156				
ODBLAICG_01453	CDS	156				hypothetical protein
ODBLAICG_01454	gene	699				
ODBLAICG_01454	CDS	699				hypothetical protein
ODBLAICG_01455	gene	762	ecfA1_2			
ODBLAICG_01455	CDS	762	ecfA1_2	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
ODBLAICG_01456	gene	336				
ODBLAICG_01456	CDS	336				hypothetical protein
ODBLAICG_01457	gene	1215	amtB			
ODBLAICG_01457	CDS	1215	amtB			Ammonia channel
ODBLAICG_01458	gene	1320	mepA_2			
ODBLAICG_01458	CDS	1320	mepA_2		COG0534	Multidrug export protein MepA
ODBLAICG_01459	gene	882	gmuE			
ODBLAICG_01459	CDS	882	gmuE	2.7.1.4	COG1940	Putative fructokinase
ODBLAICG_01460	gene	1353	pgi_2			
ODBLAICG_01460	CDS	1353	pgi_2	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
ODBLAICG_01461	gene	984	ccpA_3			
ODBLAICG_01461	CDS	984	ccpA_3		COG1609	Catabolite control protein A
ODBLAICG_01462	gene	885	glxR			
ODBLAICG_01462	CDS	885	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
ODBLAICG_01463	gene	921	rbsK_1			
ODBLAICG_01463	CDS	921	rbsK_1	2.7.1.15		Ribokinase
ODBLAICG_01464	gene	321	trxA_3			
ODBLAICG_01464	CDS	321	trxA_3		COG0526	Thioredoxin
ODBLAICG_01465	gene	810				
ODBLAICG_01465	CDS	810				hypothetical protein
ODBLAICG_01466	gene	885				
ODBLAICG_01466	CDS	885				hypothetical protein
ODBLAICG_01467	gene	921				
